"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","10.02.2020 22:30 - 10.02.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 23:00 - 10.02.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 23:30 - 11.02.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 00:00 - 11.02.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 00:30 - 11.02.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 01:00 - 11.02.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 01:30 - 11.02.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 02:00 - 11.02.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 02:30 - 11.02.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 03:00 - 11.02.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 03:30 - 11.02.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 04:00 - 11.02.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 04:30 - 11.02.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 05:00 - 11.02.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 05:30 - 11.02.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 06:00 - 11.02.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 06:30 - 11.02.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 07:00 - 11.02.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 07:30 - 11.02.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 08:00 - 11.02.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 08:30 - 11.02.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 09:00 - 11.02.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 09:30 - 11.02.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 10:00 - 11.02.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 10:30 - 11.02.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 11:00 - 11.02.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 11:30 - 11.02.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 12:00 - 11.02.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 12:30 - 11.02.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 13:00 - 11.02.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 13:30 - 11.02.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 14:00 - 11.02.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 14:30 - 11.02.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 15:00 - 11.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 15:30 - 11.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 16:00 - 11.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 16:30 - 11.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 17:00 - 11.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 17:30 - 11.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 18:00 - 11.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 18:30 - 11.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 19:00 - 11.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 19:30 - 11.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 20:00 - 11.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 20:30 - 11.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 21:00 - 11.02.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 21:30 - 11.02.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 22:00 - 11.02.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 22:30 - 11.02.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 23:00 - 11.02.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","11.02.2020 23:30 - 12.02.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 00:00 - 12.02.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 00:30 - 12.02.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 01:00 - 12.02.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 01:30 - 12.02.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 02:00 - 12.02.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 02:30 - 12.02.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 03:00 - 12.02.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 03:30 - 12.02.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 04:00 - 12.02.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 04:30 - 12.02.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 05:00 - 12.02.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 05:30 - 12.02.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 06:00 - 12.02.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 06:30 - 12.02.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 07:00 - 12.02.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 07:30 - 12.02.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 08:00 - 12.02.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 08:30 - 12.02.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 09:00 - 12.02.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 09:30 - 12.02.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 10:00 - 12.02.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 10:30 - 12.02.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 11:00 - 12.02.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 11:30 - 12.02.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 12:00 - 12.02.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 12:30 - 12.02.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 13:00 - 12.02.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 13:30 - 12.02.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 14:00 - 12.02.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 14:30 - 12.02.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 15:00 - 12.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 15:30 - 12.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 16:00 - 12.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 16:30 - 12.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 17:00 - 12.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 17:30 - 12.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 18:00 - 12.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 18:30 - 12.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 19:00 - 12.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 19:30 - 12.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 20:00 - 12.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 20:30 - 12.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 21:00 - 12.02.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 21:30 - 12.02.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 22:00 - 12.02.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 22:30 - 12.02.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 23:00 - 12.02.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","12.02.2020 23:30 - 13.02.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 00:00 - 13.02.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 00:30 - 13.02.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 01:00 - 13.02.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 01:30 - 13.02.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 02:00 - 13.02.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 02:30 - 13.02.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 03:00 - 13.02.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 03:30 - 13.02.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 04:00 - 13.02.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 04:30 - 13.02.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 05:00 - 13.02.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 05:30 - 13.02.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 06:00 - 13.02.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 06:30 - 13.02.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 07:00 - 13.02.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 07:30 - 13.02.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 08:00 - 13.02.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 08:30 - 13.02.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 09:00 - 13.02.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 09:30 - 13.02.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 10:00 - 13.02.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 10:30 - 13.02.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 11:00 - 13.02.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 11:30 - 13.02.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 12:00 - 13.02.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 12:30 - 13.02.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 13:00 - 13.02.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 13:30 - 13.02.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 14:00 - 13.02.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 14:30 - 13.02.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 15:00 - 13.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 15:30 - 13.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 16:00 - 13.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 16:30 - 13.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 17:00 - 13.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 17:30 - 13.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 18:00 - 13.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 18:30 - 13.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 19:00 - 13.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 19:30 - 13.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 20:00 - 13.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","13.02.2020 20:30 - 13.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
